FORMNO,CTRLID,DATATYPE,VAL1,VAL2,VAL3,VAL4,VAL5,VAL6,VAL7,VAL8,VAL9,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,VAL49,VAL50,VAL51,VAL52,VAL53,VAL54,VAL55,VAL56,VAL57,VAL58,VAL59,VAL60,VAL61,VAL62,VAL63,VAL64,VAL65,VAL66,VAL67,VAL68,VAL69,VAL70,VAL71,VAL72,VAL73,VAL74,VAL75,VAL76,VAL77,VAL78,VAL79,VAL80,VAL81,VAL82,VAL83,VAL84,VAL85,VAL86,VAL87,VAL88,VAL89,VAL90,VAL91,VAL92,VAL93,VAL94,VAL95,VAL96,VAL97,VAL98,VAL99,VAL100,VAL101,VAL102,VAL103,VAL104,VAL105,VAL106,VAL107,VAL108,VAL109,VAL110,VAL111,VAL112,VAL113,VAL114,VAL115,VAL116,VAL117,VAL118,VAL119,VAL120,VAL121,VAL122,VAL123,VAL124,VAL125,VAL126,VAL127,VAL128,VAL129,VAL130,VAL131,VAL132,VAL133,VAL134,VAL135,VAL136,VAL137,VAL138,VAL139,VAL140,VAL141,VAL142,VAL143,VAL144,VAL145,VAL146,VAL147,VAL148,VAL149,VAL150,VAL151,VAL152,VAL153,VAL154,VAL155,VAL156,VAL157,VAL158,VAL159,VAL160,VAL161,VAL162,VAL163,VAL164,VAL165,VAL166,VAL167,VAL168,VAL169,VAL170,VAL171,VAL172,VAL173,VAL174,VAL175,VAL176,VAL177,VAL178,VAL179,VAL180,VAL181,VAL182,VAL183,VAL184,VAL185,VAL186,VAL187,VAL188,VAL189,VAL190,VAL191,VAL192,VAL193,VAL194,VAL195,VAL196,VAL197,VAL198,VAL199,VAL200
0,SearchList,0,機器番号,01T_301,301SA回収塔,機器,機械,,品川工場,SAプラント,S反応,,,A,TBM,1108,静止機器,塔類,その他塔類,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,機器名称,01T_304,304分離塔,機器,機械,,品川工場,SAプラント,S反応,,,A,TBM,1109,静止機器,塔類,その他塔類,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,職種,01T_305,305SA製品塔,機器,機械,,品川工場,SAプラント,S反応,,,A,TBM,068-22,静止機器,塔類,その他塔類,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,重要度,01E-903,903ボイラー,機器,機械,,品川工場,SAプラント,S反応,,,A,TBM,QCM-2595,静止機器,ボイラー,その他ボイラー,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,保全方式,01C-203,203空気コンプレッサー,機器,機械,,品川工場,SAプラント,用役,圧縮空気,真空装置,A,TBM,R07A0299,回転機器,回転圧縮機,その他回転圧縮機,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,機器レベル,01P-291A,A291反応シーラントポンプ,機器,機械,,品川工場,SAプラント,S反応,,,A,CBM,R02A0138,回転機器,回転ポンプ,キャドポン,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,地区,01E-903,903ボイラー,機器,機械,,品川工場,SAプラント,S反応,,,A,TBM,QCM-2595,静止機器,ボイラー,その他ボイラー,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,設置場所,01D-9099,9099油分離機,機器,機械,,品川工場,SAプラント,S反応,,,A,TBM,R12A0170,静止機器,槽 類,その他槽類,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,設置台数,01D_9092,9092R-22受液器,機器,機械,,品川工場,SAプラント,S反応,,,A,CBM,QCM-2601,静止機器,槽 類,その他槽類,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,設置年月,01P-334A,9091吸込液分離機,機器,機械,,品川工場,SAプラント,分離精製,,,A,CBM,QCM-2601,回転機器,槽 類,その他槽類,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,使用区分,01P-334B,高分離還流ポンプ,機器,機械,,品川工場,SAプラント,分離精製,,,A,CBM,QCM-2596,回転機器,回転ポンプ,キャドポン,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,循環対象,01P-334B,高分離還流ポンプ,機器,機械,,品川工場,SAプラント,分離精製,,,A,CBM,QCM-2596,回転機器,回転ポンプ,キャドポン,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,固定資産番号,01P-334B,高分離還流ポンプ,機器,機械,,品川工場,SAプラント,分離精製,,,A,CBM,QCM-2596,回転機器,回転ポンプ,キャドポン,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,適用法規1,01P-334B,高分離還流ポンプ,機器,機械,,品川工場,SAプラント,分離精製,,,A,CBM,QCM-2596,回転機器,回転ポンプ,キャドポン,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,適用法規2,01P-334B,高分離還流ポンプ,機器,機械,,品川工場,SAプラント,分離精製,,,A,CBM,QCM-2596,回転機器,回転ポンプ,キャドポン,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SearchList,0,適用法規3,01P-334B,高分離還流ポンプ,機器,機械,,品川工場,SAプラント,分離精製,,,A,CBM,QCM-2596,回転機器,回転ポンプ,キャドポン,120,費用メモAAA,1,1,2021/1/1,あり,1,2,120000,130000,2021/1/1,1,,1,2,1,2,,1,2,,120,0,Como(自主保全）,良好,1,12000,40,作業計画AAAA,メモAAA,保全計画情報.pdf,1,別紙フロー参照,1,1,振動によると思われる溶接線割れ。削り込み溶接線復旧。補強の為、ﾘﾌﾞを取りつけた,120,1,210000,1,Ｓ−２４２Ａが詰まってます,1,補足説明AA,1,,対策AAAAAA,1,,,ＰＨＴ−３４２点検調整、縁切り要。：電極ポリマー付着洗浄、調整。　,,,教訓○○○,メモAAAAA,あり,2021/1/1,ＸＶ３０３Ａ／Ｂ　取り外し整備、工程調整要、縁切り要。6/4:XV-303B、6/7：XV-303AO/H　−−完了（施工：高田工業）6/7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
